entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.05,-0.01,441,2091.734916124151,-56.19532774971731,2404.0
0.05,0.0,441,2249.4421599788743,-58.09317117605135,2209.0
0.05,0.01,441,3389.204559374692,-50.20279990682762,2059.0
0.05,0.02,441,4498.916267536519,-53.30611236125494,1912.0
0.05,0.03,441,5495.104181728735,-54.43767656375258,1774.0
0.05,0.04,441,5924.185402028021,-54.437676563752845,1639.0
0.05,0.05,441,6208.575267727148,-55.15159010196376,1585.0
0.06,-0.02,441,2634.329580210909,-49.07080295714623,2746.0
0.06,-0.01,441,1892.0565363400726,-51.371543832672806,2624.0
0.06,0.0,441,2003.8633866188181,-50.20279990682784,2390.0
0.06,0.01,441,2386.029597005702,-51.11367196726903,2197.0
0.06,0.02,441,3557.1989787537004,-55.21731667400396,2005.0
0.06,0.03,441,4785.075032497569,-54.43767656375289,1848.0
0.06,0.04,441,5438.949768709721,-54.437676563752746,1710.0
0.06,0.05,441,5703.925280404955,-55.15159010196376,1656.0
-0.02,-0.02,504,,,
-0.02,-0.01,504,,,
-0.02,0.0,504,,,
-0.02,0.01,504,,,
-0.02,0.02,504,24352.837526114337,-58.428751903528045,1420.0
-0.02,0.03,504,11838.8561403946,-65.35925478145285,1323.0
-0.02,0.04,504,8010.0840638136615,-65.03518937290085,1239.0
-0.02,0.05,504,8762.990243032707,-61.31448760428362,1199.0
-0.01,-0.02,504,,,
-0.01,-0.01,504,,,
-0.01,0.0,504,,,
-0.01,0.01,504,44454.830646999406,-62.77145003360657,1614.0
-0.01,0.02,504,18564.755237319652,-56.85778785327879,1465.0
-0.01,0.03,504,9940.564386153077,-60.86999096550394,1379.0
-0.01,0.04,504,8376.716206482262,-65.31304132298676,1306.0
-0.01,0.05,504,8400.358888369901,-65.10648631240096,1266.0
0.0,-0.02,504,,,
0.0,-0.01,504,,,
0.0,0.0,504,70916.59751807338,-58.69527888066397,1820.0
0.0,0.01,504,16397.952093370463,-58.98334629195192,1701.0
0.0,0.02,504,5430.7802091837175,-59.88196028490823,1560.0
0.0,0.03,504,3624.7789128832137,-64.98804920577406,1481.0
0.0,0.04,504,3851.428565253794,-68.96899626968691,1394.0
0.0,0.05,504,4537.995598357679,-68.79181341417461,1355.0
0.01,-0.02,504,,,
0.01,-0.01,504,79912.15106479917,-52.80460039893722,2034.0
0.01,0.0,504,19823.9695214318,-52.036926632124484,1886.0
0.01,0.01,504,7347.203127974447,-59.949472148398385,1795.0
0.01,0.02,504,5565.292018772253,-55.778167354561035,1649.0
0.01,0.03,504,4376.2549427269205,-62.75475653001954,1567.0
0.01,0.04,504,4229.032777655989,-64.09528707704972,1477.0
0.01,0.05,504,4995.409637670824,-63.88996250351091,1439.0
